0.00000	0.00000	-0.00000
-0.00000	-0.00000	-0.00000
-0.00000	-0.00000	-0.00000
-0.00000	0.00000	-0.00000
0.00000	0.00000	-0.00000
0.00000	-0.00000	-0.00000
-0.00000	0.00000	-0.00000
-0.00000	-0.00000	-0.00000
-0.00000	0.00000	-0.00000
-0.00000	-0.00000	-0.00000
0.00000	-0.00000	-0.00000
0.45000	0.45000	0.45000
0.90000	0.90000	0.90000
1.35000	1.35000	1.35000
1.80000	1.78269	1.80000
2.25000	2.10188	2.11061
2.70000	2.33515	2.28786
3.15000	2.48389	2.44066
3.60000	2.58714	2.56928
4.05000	2.64849	2.67499
4.50000	2.70756	2.75990
4.95000	2.74365	2.82674
5.40000	2.76948	2.87847
5.85000	2.79531	2.91800
6.30000	2.82114	2.94795
6.75000	2.83922	2.97054
7.20000	2.85513	2.98758
7.65000	2.86903	3.00048
8.10000	2.87852	3.01030
8.55000	2.88801	3.01786
9.00000	2.89750	3.02376
8.55000	2.44750	2.57376
8.10000	1.99750	2.12376
7.65000	1.54750	1.67376
7.20000	1.09750	1.22376
6.75000	0.64750	0.77376
6.30000	0.19750	0.32376
5.85000	-0.25250	-0.12624
5.40000	-0.70250	-0.57624
4.95000	-1.15250	-1.02624
4.50000	-1.56002	-1.32058
4.05000	-1.86255	-1.57886
3.60000	-2.09094	-1.81795
3.15000	-2.25784	-2.03592
2.70000	-2.41024	-2.23109
2.25000	-2.51378	-2.40233
1.80000	-2.60227	-2.54924
1.35000	-2.69077	-2.67240
0.90000	-2.76207	-2.77329
0.45000	-2.80463	-2.85424
0.00000	-2.84719	-2.91802
0.45000	-2.39719	-2.46802
0.90000	-1.94719	-2.01802
1.35000	-1.49719	-1.56802
1.80000	-1.04719	-1.11802
2.25000	-0.59719	-0.66802
2.70000	-0.14719	-0.21802
3.15000	0.30281	0.23198
3.60000	0.75281	0.68198
4.05000	1.20281	1.13198
4.50000	1.62744	1.45055
4.95000	1.94996	1.70086
5.40000	2.18495	1.93101
5.85000	2.36370	2.13910
6.30000	2.51610	2.32359
6.75000	2.62700	2.48357
7.20000	2.71550	2.61900
7.65000	2.80400	2.73084
8.10000	2.87748	2.82101
8.55000	2.92004	2.89209
9.00000	2.96206	2.94706
9.45000	2.97155	2.98891
9.90000	2.98103	3.02040
10.35000	2.99052	3.04390
10.80000	3.00001	3.06135
11.25000	3.00950	3.07428
11.70000	3.01646	3.08388
12.15000	3.02241	3.09102
12.60000	3.02835	3.09635
13.05000	3.03429	3.10035
13.50000	3.04024	3.10336
13.05000	2.59024	2.65336
12.60000	2.14024	2.20336
12.15000	1.69024	1.75336
11.70000	1.24024	1.30336
11.25000	0.79024	0.85336
10.80000	0.34024	0.40336
10.35000	-0.10976	-0.04664
9.90000	-0.55976	-0.49664
9.45000	-1.00976	-0.94664
9.00000	-1.45712	-1.31408
8.55000	-1.81568	-1.57956
8.10000	-2.07908	-1.82659
7.65000	-2.28462	-2.05320
7.20000	-2.43657	-2.25761
6.75000	-2.56650	-2.43845
6.30000	-2.65431	-2.59503
5.85000	-2.74212	-2.72758
5.40000	-2.81498	-2.83726
4.95000	-2.86742	-2.92613
4.50000	-2.90926	-2.99684
4.05000	-2.95111	-3.05231
3.60000	-2.99295	-3.09542
3.15000	-3.03480	-3.12881
2.70000	-3.04827	-3.15470
2.25000	-3.05776	-3.17491
1.80000	-3.06725	-3.19086
1.35000	-3.07674	-3.20366
0.90000	-3.08622	-3.21413
0.45000	-3.09234	-3.22287
-0.00000	-3.09828	-3.23032
