0.00000	0.00000	1.00000
0.10000	0.10000	1.00000
0.20000	0.20000	1.00000
0.30000	0.30000	1.00000
0.40000	0.40000	1.00000
0.50000	0.50000	1.00000
0.60000	0.60000	1.00000
0.70000	0.70000	1.00000
0.80000	0.71324	0.13242
0.90000	0.71985	0.06604
1.00000	0.72645	0.06604
1.10000	0.73305	0.06604
1.20000	0.73966	0.06604
1.30000	0.74626	0.06604
1.40000	0.75287	0.06604
1.50000	0.75947	0.06604
1.60000	0.76607	0.06604
1.70000	0.77268	0.06604
1.80000	0.77928	0.06604
1.90000	0.78589	0.06604
2.00000	0.79249	0.06604
1.90000	0.69249	1.00000
1.80000	0.59249	1.00000
1.70000	0.49249	1.00000
1.60000	0.39249	1.00000
1.50000	0.29249	1.00000
1.40000	0.19249	1.00000
1.30000	0.09249	1.00000
1.20000	-0.00751	1.00000
1.10000	-0.10751	1.00000
1.00000	-0.20751	1.00000
0.90000	-0.30751	1.00000
0.80000	-0.40751	1.00000
0.70000	-0.50751	1.00000
0.60000	-0.60751	1.00000
0.50000	-0.70751	1.00000
0.40000	-0.79348	0.85973
0.30000	-0.80009	0.06604
0.20000	-0.80669	0.06604
0.10000	-0.81329	0.06604
-0.00000	-0.81990	0.06604
-0.10000	-0.82650	0.06604
-0.20000	-0.83311	0.06604
-0.30000	-0.83971	0.06604
-0.40000	-0.84632	0.06604
-0.50000	-0.85292	0.06604
-0.60000	-0.85952	0.06604
-0.70000	-0.86613	0.06604
-0.80000	-0.87273	0.06604
-0.90000	-0.87934	0.06604
-1.00000	-0.88594	0.06604
-1.10000	-0.89254	0.06604
-1.20000	-0.89915	0.06604
-1.30000	-0.90575	0.06604
-1.40000	-0.91236	0.06604
-1.50000	-0.91896	0.06604
-1.60000	-0.92556	0.06604
-1.70000	-0.93217	0.06604
-1.80000	-0.93877	0.06604
-1.90000	-0.94538	0.06604
-2.00000	-0.95198	0.06604
-1.90000	-0.85198	1.00000
-1.80000	-0.75198	1.00000
-1.70000	-0.65198	1.00000
-1.60000	-0.55198	1.00000
-1.50000	-0.45198	1.00000
-1.40000	-0.35198	1.00000
-1.30000	-0.25198	1.00000
-1.20000	-0.15198	1.00000
-1.10000	-0.05198	1.00000
-1.00000	0.04802	1.00000
-0.90000	0.14802	1.00000
-0.80000	0.24802	1.00000
-0.70000	0.34802	1.00000
-0.60000	0.44802	1.00000
-0.50000	0.54802	1.00000
-0.40000	0.64802	1.00000
-0.30000	0.74802	1.00000
-0.20000	0.84802	1.00000
-0.10000	0.94802	1.00000
0.00000	0.95832	0.10304
0.10000	0.96493	0.06604
0.20000	0.97153	0.06604
0.30000	0.97814	0.06604
0.40000	0.98474	0.06604
0.50000	0.99134	0.06604
0.60000	0.99795	0.06604
0.70000	1.00455	0.06604
0.80000	1.01116	0.06604
0.90000	1.01776	0.06604
1.00000	1.02436	0.06604
1.10000	1.03097	0.06604
1.20000	1.03757	0.06604
1.30000	1.04418	0.06604
1.40000	1.05078	0.06604
1.50000	1.05738	0.06604
1.60000	1.06399	0.06604
1.70000	1.07059	0.06604
1.80000	1.07720	0.06604
1.90000	1.08380	0.06604
2.00000	1.09040	0.06604
2.10000	1.09701	0.06604
2.20000	1.10361	0.06604
2.30000	1.11022	0.06604
2.40000	1.11682	0.06604
2.50000	1.12343	0.06604
2.60000	1.13003	0.06604
2.70000	1.13663	0.06604
2.80000	1.14324	0.06604
2.90000	1.14984	0.06604
3.00000	1.15645	0.06604
2.90000	1.05645	1.00000
2.80000	0.95645	1.00000
2.70000	0.85645	1.00000
2.60000	0.75645	1.00000
2.50000	0.65645	1.00000
2.40000	0.55645	1.00000
2.30000	0.45645	1.00000
2.20000	0.35645	1.00000
2.10000	0.25645	1.00000
2.00000	0.15645	1.00000
1.90000	0.05645	1.00000
1.80000	-0.04355	1.00000
1.70000	-0.14355	1.00000
1.60000	-0.24355	1.00000
1.50000	-0.34355	1.00000
1.40000	-0.44355	1.00000
1.30000	-0.54355	1.00000
1.20000	-0.64355	1.00000
1.10000	-0.74355	1.00000
1.00000	-0.84355	1.00000
0.90000	-0.94355	1.00000
0.80000	-1.04355	1.00000
0.70000	-1.14355	1.00000
0.60000	-1.16220	0.18644
0.50000	-1.16880	0.06604
0.40000	-1.17541	0.06604
0.30000	-1.18201	0.06604
0.20000	-1.18861	0.06604
0.10000	-1.19522	0.06604
-0.00000	-1.20182	0.06604
-0.10000	-1.20843	0.06604
-0.20000	-1.21503	0.06604
-0.30000	-1.22164	0.06604
-0.40000	-1.22824	0.06604
-0.50000	-1.23484	0.06604
-0.60000	-1.24145	0.06604
-0.70000	-1.24805	0.06604
-0.80000	-1.25466	0.06604
-0.90000	-1.26126	0.06604
-1.00000	-1.26786	0.06604
-1.10000	-1.27447	0.06604
-1.20000	-1.28107	0.06604
-1.30000	-1.28768	0.06604
-1.40000	-1.29428	0.06604
-1.50000	-1.30088	0.06604
-1.60000	-1.30749	0.06604
-1.70000	-1.31409	0.06604
-1.80000	-1.32070	0.06604
-1.90000	-1.32730	0.06604
-2.00000	-1.33390	0.06604
-2.10000	-1.34051	0.06604
-2.20000	-1.34711	0.06604
-2.30000	-1.35372	0.06604
-2.40000	-1.36032	0.06604
-2.50000	-1.36693	0.06604
-2.60000	-1.37353	0.06604
-2.70000	-1.38013	0.06604
-2.80000	-1.38674	0.06604
-2.90000	-1.39334	0.06604
-3.00000	-1.39995	0.06604
-2.90000	-1.29995	1.00000
-2.80000	-1.19995	1.00000
-2.70000	-1.09995	1.00000
-2.60000	-0.99995	1.00000
-2.50000	-0.89995	1.00000
-2.40000	-0.79995	1.00000
-2.30000	-0.69995	1.00000
-2.20000	-0.59995	1.00000
-2.10000	-0.49995	1.00000
-2.00000	-0.39995	1.00000
-1.90000	-0.29995	1.00000
-1.80000	-0.19995	1.00000
-1.70000	-0.09995	1.00000
-1.60000	0.00005	1.00000
-1.50000	0.10005	1.00000
-1.40000	0.20005	1.00000
-1.30000	0.30005	1.00000
-1.20000	0.40005	1.00000
-1.10000	0.50005	1.00000
-1.00000	0.60005	1.00000
-0.90000	0.70005	1.00000
-0.80000	0.80005	1.00000
-0.70000	0.90005	1.00000
-0.60000	1.00005	1.00000
-0.50000	1.10005	1.00000
-0.40000	1.20005	1.00000
-0.30000	1.30005	1.00000
-0.20000	1.39995	0.99898
-0.10000	1.40656	0.06604
0.00000	1.41316	0.06604
0.10000	1.41977	0.06604
0.20000	1.42637	0.06604
0.30000	1.43297	0.06604
0.40000	1.43958	0.06604
0.50000	1.44618	0.06604
0.60000	1.45279	0.06604
0.70000	1.45939	0.06604
0.80000	1.46599	0.06604
0.90000	1.47260	0.06604
1.00000	1.47920	0.06604
1.10000	1.48581	0.06604
1.20000	1.49241	0.06604
1.30000	1.49901	0.06604
1.40000	1.50562	0.06604
1.50000	1.51222	0.06604
1.60000	1.51883	0.06604
1.70000	1.52543	0.06604
1.80000	1.53203	0.06604
1.90000	1.53864	0.06604
2.00000	1.54524	0.06604
2.10000	1.55185	0.06604
2.20000	1.55845	0.06604
2.30000	1.56505	0.06604
2.40000	1.57166	0.06604
2.50000	1.57826	0.06604
2.60000	1.58487	0.06604
2.70000	1.59147	0.06604
2.80000	1.59808	0.06604
2.90000	1.60468	0.06604
3.00000	1.61128	0.06604
3.10000	1.61789	0.06604
3.20000	1.62449	0.06604
3.30000	1.63110	0.06604
3.40000	1.63770	0.06604
3.50000	1.64430	0.06604
3.60000	1.65091	0.06604
3.70000	1.65751	0.06604
3.80000	1.66412	0.06604
3.90000	1.67072	0.06604
4.00000	1.67732	0.06604
3.90000	1.57732	1.00000
3.80000	1.47732	1.00000
3.70000	1.37732	1.00000
3.60000	1.27732	1.00000
3.50000	1.17732	1.00000
3.40000	1.07732	1.00000
3.30000	0.97732	1.00000
3.20000	0.87732	1.00000
3.10000	0.77732	1.00000
3.00000	0.67732	1.00000
2.90000	0.57732	1.00000
2.80000	0.47732	1.00000
2.70000	0.37732	1.00000
2.60000	0.27732	1.00000
2.50000	0.17732	1.00000
2.40000	0.07732	1.00000
2.30000	-0.02268	1.00000
2.20000	-0.12268	1.00000
2.10000	-0.22268	1.00000
2.00000	-0.32268	1.00000
1.90000	-0.42268	1.00000
1.80000	-0.52268	1.00000
1.70000	-0.62268	1.00000
1.60000	-0.72268	1.00000
1.50000	-0.82268	1.00000
1.40000	-0.92268	1.00000
1.30000	-1.02268	1.00000
1.20000	-1.12268	1.00000
1.10000	-1.22268	1.00000
1.00000	-1.32268	1.00000
0.90000	-1.42268	1.00000
0.80000	-1.52268	1.00000
0.70000	-1.62268	1.00000
0.60000	-1.68032	0.57644
0.50000	-1.68692	0.06604
0.40000	-1.69353	0.06604
0.30000	-1.70013	0.06604
0.20000	-1.70674	0.06604
0.10000	-1.71334	0.06604
0.00000	-1.71994	0.06604
-0.10000	-1.72655	0.06604
-0.20000	-1.73315	0.06604
-0.30000	-1.73976	0.06604
-0.40000	-1.74636	0.06604
-0.50000	-1.75296	0.06604
-0.60000	-1.75957	0.06604
-0.70000	-1.76617	0.06604
-0.80000	-1.77278	0.06604
-0.90000	-1.77938	0.06604
-1.00000	-1.78598	0.06604
-1.10000	-1.79259	0.06604
-1.20000	-1.79919	0.06604
-1.30000	-1.80580	0.06604
-1.40000	-1.81240	0.06604
-1.50000	-1.81901	0.06604
-1.60000	-1.82561	0.06604
-1.70000	-1.83221	0.06604
-1.80000	-1.83882	0.06604
-1.90000	-1.84542	0.06604
-2.00000	-1.85203	0.06604
-2.10000	-1.85863	0.06604
-2.20000	-1.86523	0.06604
-2.30000	-1.87184	0.06604
-2.40000	-1.87844	0.06604
-2.50000	-1.88505	0.06604
-2.60000	-1.89165	0.06604
-2.70000	-1.89825	0.06604
-2.80000	-1.90486	0.06604
-2.90000	-1.91146	0.06604
-3.00000	-1.91807	0.06604
-3.10000	-1.92467	0.06604
-3.20000	-1.93127	0.06604
-3.30000	-1.93788	0.06604
-3.40000	-1.94448	0.06604
-3.50000	-1.95109	0.06604
-3.60000	-1.95769	0.06604
-3.70000	-1.96430	0.06604
-3.80000	-1.97090	0.06604
-3.90000	-1.97750	0.06604
-4.00000	-1.98411	0.06604
-3.90000	-1.88411	1.00000
-3.80000	-1.78411	1.00000
-3.70000	-1.68411	1.00000
-3.60000	-1.58411	1.00000
-3.50000	-1.48411	1.00000
-3.40000	-1.38411	1.00000
-3.30000	-1.28411	1.00000
-3.20000	-1.18411	1.00000
-3.10000	-1.08411	1.00000
-3.00000	-0.98411	1.00000
-2.90000	-0.88411	1.00000
-2.80000	-0.78411	1.00000
-2.70000	-0.68411	1.00000
-2.60000	-0.58411	1.00000
-2.50000	-0.48411	1.00000
-2.40000	-0.38411	1.00000
-2.30000	-0.28411	1.00000
-2.20000	-0.18411	1.00000
-2.10000	-0.08411	1.00000
-2.00000	0.01589	1.00000
-1.90000	0.11589	1.00000
-1.80000	0.21589	1.00000
-1.70000	0.31589	1.00000
-1.60000	0.41589	1.00000
-1.50000	0.51589	1.00000
-1.40000	0.61589	1.00000
-1.30000	0.71589	1.00000
-1.20000	0.81589	1.00000
-1.10000	0.91589	1.00000
-1.00000	1.01589	1.00000
-0.90000	1.11589	1.00000
-0.80000	1.21589	1.00000
-0.70000	1.31589	1.00000
-0.60000	1.41589	1.00000
-0.50000	1.51589	1.00000
-0.40000	1.61589	1.00000
-0.30000	1.71589	1.00000
-0.20000	1.81589	1.00000
-0.10000	1.91589	1.00000
-0.00000	1.98621	0.70314
